0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249
3.75654,4.3049397,3.94848,3.4000802,4.27752,3.9759,5.31948,5.5114202,5.5388403,5.5388403,5.64852,5.29206,5.29206,5.95014,6.1420803,6.1420803,6.1969204,6.05982,6.05982,6.8275805,6.69048,5.64852,6.0324,6.05982,5.9775605,6.05982,6.1420803,5.9775605,5.8953,5.7582,5.59368,5.59368,6.27918,6.1420803,6.1420803,6.5808,5.67594,5.67594,6.36144,6.41628,6.41628,5.18238,5.9775605,6.25176,6.3066,6.1420803,7.3759804,6.6630597,9.43248,9.40506,9.40506,8.6098795,5.7856197,5.7856197,5.3469,4.68882,4.68882,4.85334,4.71624,4.71624,5.5114202,5.70336,7.51308,6.90984,6.22434,6.27918,6.27918,6.52596,5.81304,5.484,4.46946,4.6614,4.6614,5.01786,4.68882,4.68882,5.84046,5.8953,5.8953,7.70502,6.7453203,6.7453203,8.74698,9.26796,7.15662,7.15662,7.4582405,7.10178,5.84046,5.95014,6.36144,6.36144,5.9775605,6.41628,6.41628,5.37432,5.2372203,5.2372203,2.79684,2.55006,2.55006,2.65974,2.6049001,2.52264,1.7548801,1.61778,1.59036,1.28874,0.0,0.054840002,1.15164,1.34358,1.42584,1.42584,1.31616,1.39842,1.39842,1.7823,1.26132,1.26132,1.15164,1.28874,1.45326,1.26132,1.371,1.42584,1.42584,1.5081,1.20648,1.39842,1.5355201,1.2339001,1.2339001,1.39842,1.61778,1.61778,1.56294,1.48068,1.48068,1.26132,1.39842,1.39842,1.61778,1.42584,1.42584,1.42584,1.371,1.5081,1.45326,1.5355201,1.28874,1.28874,1.26132,1.17906,1.17906,1.17906,1.0968,1.0968,1.06938,0.95970005,0.95970005,0.95970005,0.95970005,0.98712,0.98712,1.15164,0.98712,1.06938,1.28874,1.17906,1.17906,1.31616,1.28874,1.28874,1.42584,1.39842,1.39842,1.371,1.04196,1.04196,1.04196,1.06938,1.20648,1.12422,1.06938,1.0968,1.15164,1.04196,1.12422,1.12422,1.0968,1.04196,1.04196,1.15164,1.04196,1.04196,1.17906,1.06938,1.06938,1.15164,1.34358,1.06938,1.371,1.48068,1.31616,1.48068,1.39842,1.20648,1.20648,1.31616,1.2339001,1.2339001,1.12422,1.28874,1.28874,1.31616,1.0145401,1.0145401,1.26132,1.20648,1.0968,1.15164,1.12422,0.98712,0.90485996,0.87744004,0.93228006,0.93228006,0.74034,0.8226,0.8226,0.76776004,0.65808,0.65808,0.60324,0.76776004,0.60324,0.57582,0.71292,0.71292,0.71292,0.71292,0.65808,0.65808,0.57582,0.5484,0.5484,0.60324,0.52098,0.52098
3.8388002,4.3049397,4.3049397,4.3049397,4.55172,3.9759,3.9759,4.88076,5.5388403,5.5388403,5.484,5.2098002,5.29206,5.18238,5.7582,6.36144,6.1969204,5.8953,6.7179003,6.7179003,6.69048,6.36144,6.36144,6.05982,5.9775605,5.9775605,5.81304,5.9775605,5.9775605,6.1969204,6.0049806,5.59368,6.0324,6.4437,6.5808,6.5808,5.7856197,6.36144,6.36144,5.9775605,6.08724,6.08724,5.9775605,7.4856606,7.4856606,6.96468,7.3759804,7.3759804,6.1420803,9.40506,9.40506,10.17282,7.1292,5.7856197,5.37432,5.18238,5.42916,4.85334,5.5662603,5.73078,5.5114202,5.70336,6.7179003,6.7179003,6.22434,6.7727404,6.7727404,5.70336,5.81304,5.81304,4.90818,4.49688,4.6614,4.33236,6.6356397,5.84046,5.84046,6.8001604,7.1292,7.70502,6.47112,8.25342,8.25342,9.26796,9.487321,9.487321,8.226,7.10178,7.10178,5.95014,6.36144,6.36144,5.64852,6.33402,6.41628,6.3066,6.1695004,5.37432,2.79684,3.2904,3.26298,2.65974,2.6049001,2.22102,2.22102,1.61778,1.59036,1.59036,0.24678,0.054840002,0.054840002,1.42584,1.56294,1.42584,1.371,1.61778,1.7823,1.7823,1.28874,1.42584,1.15164,1.28874,1.31616,1.31616,1.371,1.371,1.371,1.31616,1.20648,1.20648,1.371,1.31616,1.2339001,1.5081,1.371,1.56294,1.56294,1.0968,1.28874,1.26132,1.39842,1.5081,1.5081,1.42584,1.5355201,1.5355201,1.42584,1.5081,1.5081,1.371,1.28874,1.28874,1.45326,1.26132,1.17906,1.17906,1.0968,1.06938,1.06938,1.17906,1.2339001,1.2339001,0.95970005,1.20648,1.20648,1.15164,0.98712,0.98712,1.0968,1.17906,1.17906,1.26132,1.26132,1.34358,1.34358,1.371,1.20648,1.371,1.2339001,1.26132,1.26132,1.06938,1.0968,1.0968,1.0968,1.0968,1.0968,1.06938,1.12422,1.12422,1.04196,1.17906,1.04196,0.98712,1.0145401,1.12422,1.17906,1.26132,1.15164,1.15164,1.34358,1.371,1.371,1.48068,1.31616,1.31616,1.12422,1.20648,1.20648,1.28874,1.15164,1.2339001,1.12422,1.0968,1.15164,1.31616,1.31616,1.31616,1.31616,1.20648,1.04196,1.04196,1.0968,0.98712,0.98712,0.90485996,0.87744004,0.93228006,0.74034,0.87744004,0.87744004,0.76776004,0.8226,0.60324,0.60324,0.76776004,0.87744004,0.87744004,0.71292,0.63066,0.63066,0.52098,0.65808,0.65808,0.5484,0.49356,0.5484,0.57582,0.49356,0.49356
3.8388002,3.75654,3.1533,4.3049397,4.55172,3.78396,4.27752,4.88076,5.01786,5.70336,5.70336,5.2098002,4.96302,4.96302,5.73078,6.36144,6.36144,5.84046,6.7179003,6.7179003,6.27918,6.22434,6.36144,6.38886,6.05982,6.0324,5.81304,6.22434,6.47112,6.1969204,6.0049806,5.73078,5.73078,6.4437,6.22434,6.22434,5.8953,6.36144,6.36144,5.6211,5.37432,6.08724,6.22434,6.33402,7.4856606,6.96468,7.15662,8.143741,6.1420803,6.47112,6.52596,6.52596,7.1292,5.484,5.484,5.18238,5.42916,5.42916,4.9356003,5.73078,5.73078,5.12754,5.73078,6.7179003,6.6630597,6.8550005,6.90984,5.70336,5.04528,5.8953,4.90818,4.49688,5.01786,5.01786,6.6356397,5.95014,5.95014,6.0324,7.1292,7.1292,7.70502,8.25342,8.25342,7.5405,10.58412,8.226,8.226,7.92438,6.05982,5.95014,5.86788,5.5388403,5.5388403,6.33402,7.32114,7.32114,6.1695004,5.37432,5.37432,4.3049397,3.26298,3.26298,2.9887803,2.24844,2.22102,1.7823,1.7000401,1.6452,0.24678,1.12422,1.48068,1.42584,1.56294,1.67262,1.67262,1.61778,1.45326,1.45326,1.48068,1.42584,1.42584,1.48068,1.45326,1.31616,1.42584,1.34358,1.31616,1.31616,1.371,1.5355201,1.371,1.31616,1.371,1.371,1.371,1.5355201,1.5355201,1.45326,1.28874,1.28874,1.12422,1.5081,1.5081,1.17906,1.39842,1.42584,1.42584,1.59036,1.371,1.371,1.17906,1.34358,1.34358,1.26132,1.04196,1.04196,1.0968,1.06938,1.06938,1.15164,1.2339001,1.2339001,1.0145401,1.0145401,1.12422,1.12422,1.15164,0.98712,1.0968,1.12422,1.15164,1.15164,1.26132,1.371,1.371,1.2339001,1.20648,1.20648,1.34358,1.26132,1.26132,1.04196,1.0968,1.0968,1.0968,1.06938,1.0145401,1.06938,1.31616,1.15164,1.15164,1.17906,1.0145401,1.0145401,1.0145401,1.12422,1.12422,1.17906,1.15164,1.15164,1.31616,1.26132,1.371,1.48068,1.42584,1.28874,1.12422,1.26132,1.17906,1.17906,1.15164,1.2339001,1.2339001,1.26132,1.15164,1.15164,1.5081,1.45326,1.31616,1.28874,1.28874,1.28874,1.0968,0.90485996,0.93228006,0.90485996,0.87744004,0.8226,0.8226,0.87744004,0.76776004,0.76776004,0.60324,0.60324,0.60324,0.71292,0.79518,0.87744004,0.74034,0.65808,0.65808,0.52098,0.63066,0.57582,0.57582,0.49356,0.5484,0.5484,0.5484,0.46614003
4.0033197,4.0033197,3.1533,3.67428,3.67428,4.68882,4.27752,4.27752,5.18238,4.7436604,5.70336,5.15496,5.5114202,4.96302,5.73078,5.8953,5.42916,5.84046,6.1146603,6.36144,6.36144,6.22434,6.36144,6.36144,6.05982,6.0324,6.0324,5.84046,6.47112,6.47112,6.05982,6.38886,5.73078,6.5808,6.05982,5.64852,5.8953,5.7856197,6.52596,5.6211,5.37432,6.25176,6.25176,6.33402,6.8550005,6.8550005,7.73244,8.143741,8.143741,7.10178,6.52596,6.52596,7.18404,5.67594,5.484,6.33402,5.7856197,6.1146603,4.9356003,5.5662603,4.96302,4.96302,5.73078,6.8550005,6.8550005,6.8550005,6.90984,6.90984,7.1292,5.8953,5.8953,4.90818,5.2098002,5.01786,5.92272,6.93726,6.0324,6.0324,7.4856606,7.04694,7.70502,7.4582405,8.88408,8.88408,10.58412,10.91316,10.91316,8.3631,6.05982,6.05982,6.0324,5.5388403,5.5388403,5.7856197,6.96468,7.32114,6.8001604,5.95014,3.86622,4.3049397,2.8791,2.4678001,2.4678001,2.24844,1.7548801,1.7548801,1.7000401,1.6452,1.6452,1.8097199,1.48068,1.48068,1.7823,1.59036,1.67262,1.5081,1.45326,1.61778,1.48068,1.5081,1.59036,1.48068,1.45326,1.72746,1.72746,1.34358,1.371,1.371,1.48068,1.5355201,1.5355201,1.48068,1.61778,1.371,1.7000401,1.67262,1.45326,1.45326,1.39842,1.5081,1.12422,1.371,1.5081,1.5081,1.39842,1.67262,1.67262,1.7000401,1.371,1.371,1.31616,1.34358,1.34358,1.20648,1.2339001,1.0968,1.0968,1.06938,0.95970005,1.15164,0.95970005,1.34358,1.34358,1.0145401,1.0968,1.0968,1.04196,0.98712,0.98712,1.15164,1.15164,1.15164,1.06938,1.20648,1.371,1.2339001,1.2339001,1.17906,1.34358,1.15164,0.98712,0.98712,1.0968,1.15164,1.15164,0.98712,1.0145401,1.0145401,1.2339001,1.15164,1.15164,1.20648,1.12422,1.0145401,1.0145401,1.15164,1.15164,1.17906,1.31616,1.20648,1.20648,1.26132,1.2339001,1.2339001,1.5081,1.28874,1.28874,1.26132,1.26132,1.17906,1.0968,1.31616,1.2339001,1.26132,1.20648,1.42584,1.5081,1.45326,1.20648,1.20648,1.28874,1.15164,1.15164,1.0145401,0.93228006,0.93228006,0.8226,0.87744004,0.8226,0.74034,0.8226,0.8226,0.60324,0.63066,0.71292,0.71292,0.79518,0.71292,0.71292,0.63066,0.60324,0.60324,0.63066,0.57582,0.57582,0.52098,0.49356,0.5484,0.5484,0.46614003
3.89364,4.0033197,3.59202,4.68882,4.68882,4.68882,3.4000802,4.60656,5.18238,4.7436604,5.7856197,5.7856197,5.5114202,5.5114202,5.5114202,6.38886,5.42916,5.42916,5.59368,6.36144,6.36144,6.41628,6.25176,6.36144,5.95014,6.05982,6.1420803,5.84046,6.36144,6.4437,6.05982,6.38886,6.55338,6.55338,6.05982,5.64852,5.64852,5.42916,6.52596,6.52596,5.15496,5.70336,6.25176,6.52596,6.7179003,6.8550005,7.73244,6.7727404,7.84212,7.10178,7.9518,6.9921002,6.9921002,5.67594,6.1695004,6.1695004,5.9775605,6.1146603,6.1146603,5.2372203,4.96302,4.96302,6.1146603,6.1146603,6.8550005,5.86788,6.93726,7.2662997,7.1292,6.9921002,6.49854,4.90818,5.2098002,6.4437,6.4437,6.93726,6.08724,6.08724,6.27918,7.04694,7.04694,7.78728,9.7341,8.88408,9.78894,8.74698,8.3631,8.3631,7.78728,6.47112,6.0324,5.59368,5.7582,5.7582,6.96468,6.6630597,6.6630597,5.7582,3.86622,3.86622,2.742,2.4678001,2.4678001,2.38554,2.08392,1.7548801,1.83714,1.8645601,2.0290802,1.8097199,1.8097199,1.61778,1.61778,1.59036,1.72746,1.72746,1.45326,1.61778,1.61778,1.39842,1.59036,1.59036,1.6452,1.67262,1.72746,1.42584,1.42584,1.5081,1.48068,1.28874,1.12422,1.48068,1.61778,1.45326,1.45326,1.67262,1.42584,1.42584,1.26132,1.5081,1.5081,1.39842,1.48068,1.5081,1.56294,1.61778,1.7000401,1.7000401,1.56294,1.45326,1.31616,1.2339001,1.61778,1.61778,1.2339001,1.04196,1.04196,0.98712,0.95970005,0.95970005,0.93228006,1.15164,1.34358,1.12422,1.17906,1.04196,1.04196,1.06938,1.20648,1.15164,1.0968,1.15164,1.15164,1.20648,1.28874,1.28874,1.31616,1.17906,1.17906,1.0968,0.87744004,0.98712,1.20648,1.371,1.15164,0.98712,1.17906,1.15164,1.2339001,1.15164,1.28874,1.28874,1.12422,1.12422,1.12422,1.0968,1.15164,1.15164,1.2339001,1.15164,1.20648,1.17906,1.17906,1.2339001,1.5081,1.371,1.26132,1.26132,1.26132,1.17906,1.17906,1.31616,1.06938,1.06938,1.28874,1.42584,1.42584,1.31616,1.34358,1.20648,1.31616,1.26132,1.26132,1.0145401,1.04196,0.90485996,0.90485996,0.87744004,0.8226,0.8226,0.8226,0.79518,0.79518,0.63066,0.71292,0.71292,0.57582,0.5484,0.71292,0.63066,0.52098,0.52098,0.63066,0.46614003,0.43872002,0.43872002,0.49356,0.5484,0.5484,0.57582
3.89364,4.77108,4.77108,4.68882,3.8113801,3.8113801,3.94848,4.60656,4.60656,4.88076,4.99044,5.7856197,5.84046,6.38886,5.5114202,6.38886,5.12754,5.7856197,5.59368,5.7856197,5.9775605,5.9775605,6.25176,6.27918,6.27918,6.05982,6.1420803,6.1420803,6.55338,6.4437,6.4437,7.56792,6.7453203,6.55338,5.8953,6.41628,5.29206,5.42916,6.22434,5.29206,5.15496,5.70336,6.47112,6.47112,6.7179003,6.3066,6.3066,6.41628,7.84212,7.84212,6.9921002,6.9921002,6.9921002,6.05982,4.99044,6.1695004,5.9775605,6.6082196,5.81304,5.2372203,6.08724,6.1420803,6.1420803,6.1146603,5.70336,5.70336,6.93726,7.2662997,7.2662997,7.56792,6.49854,6.49854,5.95014,5.45658,6.4437,5.7582,5.70336,5.18238,6.27918,7.04694,7.9518,7.78728,9.7341,9.67926,9.67926,8.74698,10.52928,10.52928,8.93892,6.47112,6.47112,6.1969204,6.25176,5.7582,5.67594,3.5646,6.6630597,5.7582,4.0033197,3.18072,2.742,2.79684,2.65974,2.65974,2.08392,2.0290802,2.0290802,1.8645601,2.0290802,2.0290802,2.08392,1.61778,1.61778,1.89198,2.13876,1.72746,1.5081,1.39842,1.61778,1.39842,1.5081,1.67262,1.6452,1.67262,1.5081,1.5081,1.42584,1.5081,1.5081,1.5355201,1.12422,1.12422,1.26132,1.42584,1.45326,1.5081,1.39842,1.12422,1.26132,1.39842,1.42584,1.39842,1.48068,1.39842,1.39842,1.61778,1.5355201,1.5355201,1.7548801,1.45326,1.45326,1.61778,1.5355201,1.61778,1.04196,1.2339001,0.98712,0.98712,1.12422,1.2339001,0.93228006,1.15164,0.95970005,0.95970005,1.17906,1.20648,1.20648,1.04196,1.20648,1.20648,1.20648,1.06938,1.15164,1.26132,1.20648,1.28874,1.31616,1.12422,1.06938,1.0968,0.87744004,1.0968,1.0968,1.371,0.98712,0.98712,1.31616,1.15164,1.15164,1.20648,1.2339001,1.28874,1.2339001,1.04196,1.12422,1.0968,1.34358,1.26132,1.2339001,1.15164,1.12422,1.12422,1.17906,1.39842,1.39842,1.2339001,1.26132,1.26132,1.20648,1.12422,1.17906,1.12422,1.20648,1.20648,1.28874,1.5081,1.371,1.371,1.34358,1.15164,1.15164,1.26132,1.20648,1.20648,1.0968,0.90485996,0.90485996,1.0145401,0.93228006,0.8226,0.8226,0.8226,0.8226,0.63066,0.5484,0.63066,0.63066,0.5484,0.52098,0.52098,0.46614003,0.49356,0.49356,0.4113,0.52098,0.43872002,0.49356,0.57582,0.57582,0.57582
4.55172,4.71624,4.77108,4.0581603,2.93394,3.67428,3.94848,4.16784,5.2098002,4.88076,4.99044,6.3066,6.3066,6.38886,6.3066,6.3066,4.96302,5.7856197,5.7856197,5.86788,5.9775605,5.9775605,6.33402,7.32114,6.27918,6.47112,6.47112,7.07436,6.55338,6.69048,6.8550005,6.8550005,6.7453203,7.15662,7.15662,6.41628,5.29206,5.29206,6.1146603,5.29206,5.29206,5.45658,5.7582,6.47112,6.7453203,6.6356397,6.41628,6.41628,7.4582405,6.96468,6.9921002,6.6356397,8.03406,8.03406,4.99044,5.15496,5.15496,6.0049806,5.81304,5.81304,5.59368,6.1420803,6.1420803,6.1420803,7.1292,5.70336,6.7453203,7.75986,9.487321,7.56792,7.21146,5.67594,5.67594,5.45658,5.95014,5.95014,5.70336,5.18238,5.18238,6.7453203,7.9518,7.9518,8.6098795,8.74698,9.67926,9.35022,7.89696,8.93892,8.93892,7.29372,6.38886,6.1969204,6.25176,5.15496,5.15496,3.5646,5.29206,5.29206,5.0727,3.18072,3.18072,2.79684,2.65974,2.65974,2.85168,2.27586,2.0290802,2.0016599,2.0565,1.9194001,2.08392,1.94682,2.16618,2.16618,2.13876,1.8097199,1.8097199,1.39842,1.61778,1.61778,1.59036,1.67262,1.67262,1.89198,1.7000401,1.5081,1.5355201,1.67262,1.7000401,1.5355201,1.20648,1.39842,1.26132,1.42584,1.45326,1.45326,1.39842,1.12422,1.12422,1.371,1.42584,1.42584,1.56294,1.48068,1.39842,1.5081,1.5355201,1.5355201,1.7548801,1.7000401,1.45326,1.61778,1.5355201,1.42584,1.42584,1.2339001,1.20648,1.20648,1.12422,1.2339001,1.2339001,1.2339001,0.93228006,0.95970005,1.17906,1.12422,1.04196,1.04196,1.0968,1.17906,1.20648,1.06938,1.15164,1.15164,1.20648,1.17906,1.17906,1.0968,1.06938,1.06938,1.04196,1.04196,1.0968,1.17906,1.04196,1.04196,1.31616,1.2339001,1.0145401,1.20648,1.2339001,1.2339001,1.2339001,1.04196,1.34358,1.34358,1.17906,1.26132,1.26132,1.15164,1.28874,1.12422,1.2339001,1.39842,1.39842,1.2339001,1.17906,1.20648,1.20648,1.12422,1.0968,1.0968,1.20648,1.31616,1.31616,1.371,1.371,1.371,1.26132,1.04196,1.15164,1.31616,1.04196,1.04196,1.0968,0.90485996,0.85002005,0.85002005,0.93228006,0.63066,0.63066,0.87744004,0.65808,0.65808,0.6855,0.63066,0.63066,0.5484,0.49356,0.52098,0.46614003,0.52098,0.52098,0.4113,0.52098,0.38388002,0.38388002,0.57582,0.46614003,0.46614003
4.27752,4.71624,4.0033197,4.0033197,2.93394,3.67428,3.67428,3.89364,5.2098002,5.2098002,5.18238,6.05982,6.3066,6.1969204,6.93726,4.96302,4.96302,6.0324,5.484,5.86788,6.0049806,5.81304,5.81304,7.32114,6.49854,6.49854,7.56792,7.07436,7.07436,6.22434,6.8550005,6.8550005,5.95014,7.15662,7.15662,6.0324,5.92272,7.1292,6.1146603,5.92272,6.4437,5.45658,5.7582,6.6630597,6.6630597,6.6356397,6.8001604,6.8001604,7.73244,6.96468,6.96468,5.9775605,4.57914,8.03406,6.52596,5.84046,5.15496,6.0049806,6.22434,6.1969204,5.59368,7.4308205,9.4599,9.4599,7.1292,10.03572,10.03572,7.75986,9.487321,9.487321,6.7453203,5.67594,5.67594,5.59368,5.67594,5.95014,6.1146603,5.70336,7.10178,6.7453203,7.56792,8.226,8.6098795,8.74698,8.143741,8.143741,7.89696,6.90984,6.90984,6.1420803,6.38886,6.38886,6.0324,4.6614,5.15496,4.5243,4.19526,5.0727,5.0727,3.1533,3.48234,2.79684,2.82426,3.23556,3.23556,2.27586,2.1936,2.1936,2.30328,1.9194001,1.9194001,2.08392,2.16618,2.16618,1.7823,2.0565,1.8097199,1.72746,1.72746,1.59036,1.59036,1.56294,1.5081,1.5081,1.7000401,1.56294,1.56294,1.67262,1.7000401,1.7000401,1.39842,1.39842,1.39842,1.371,1.20648,1.45326,1.67262,1.26132,1.34358,1.371,1.48068,1.371,1.56294,1.48068,1.20648,1.20648,1.5355201,1.5355201,1.5355201,1.61778,1.45326,1.45326,1.371,1.04196,1.42584,1.2339001,1.2339001,1.26132,1.12422,1.12422,1.31616,1.2339001,0.93228006,1.04196,1.04196,1.12422,1.17906,1.17906,1.04196,1.17906,1.17906,1.04196,1.15164,1.15164,1.26132,1.20648,1.20648,1.0968,1.20648,1.34358,1.04196,1.04196,1.12422,1.12422,1.04196,1.17906,1.17906,1.31616,1.0145401,1.0145401,1.20648,0.98712,1.2339001,1.20648,1.17906,1.17906,1.17906,1.17906,1.20648,1.15164,1.28874,1.34358,1.34358,1.39842,1.34358,1.34358,1.15164,1.20648,1.20648,1.20648,1.31616,1.0968,1.20648,1.34358,1.34358,1.371,1.39842,1.17906,1.17906,1.04196,1.31616,1.31616,1.17906,1.26132,1.26132,1.17906,0.85002005,0.85002005,0.98712,0.8226,0.63066,0.87744004,0.6855,0.6855,0.6855,0.46614003,0.49356,0.49356,0.49356,0.46614003,0.46614003,0.46614003,0.46614003,0.46614003,0.46614003,0.5484,0.38388002,0.5484,0.38388002,0.38388002
4.27752,4.63398,4.16784,4.0033197,3.78396,2.68716,2.85168,3.89364,4.99044,5.2372203,5.18238,6.05982,6.8275805,6.8275805,6.93726,6.1969204,6.1969204,6.22434,5.484,5.484,7.10178,6.7727404,5.81304,6.41628,6.41628,6.49854,7.56792,8.6098795,6.8550005,6.22434,6.52596,6.4437,6.4437,7.15662,6.5808,6.5808,5.92272,7.1292,7.1292,6.69048,6.4437,6.4437,6.0049806,6.27918,6.6630597,6.6082196,7.4034004,5.26464,7.73244,7.34856,5.70336,5.9775605,4.57914,4.7985,4.7985,5.84046,7.29372,7.29372,7.32114,6.1969204,6.1969204,8.0066395,9.4599,9.4599,8.52762,6.93726,10.03572,8.28084,7.4034004,6.41628,6.7453203,5.26464,5.15496,5.15496,5.67594,6.5808,6.5808,5.70336,7.10178,7.10178,7.84212,8.226,8.226,8.99376,8.03406,8.143741,6.6356397,6.49854,5.92272,6.1420803,6.22434,5.10012,6.0324,4.6614,4.113,4.113,4.19526,4.96302,4.96302,4.3049397,3.48234,3.48234,4.14042,2.9887803,3.23556,2.93394,2.82426,2.1936,2.30328,2.57748,2.22102,2.08392,2.16618,2.11134,2.11134,2.0565,1.67262,1.67262,1.56294,1.59036,1.59036,1.72746,1.5081,1.5081,1.45326,1.42584,1.56294,1.61778,1.56294,1.48068,1.39842,1.34358,1.59036,1.59036,1.20648,1.17906,1.17906,1.26132,1.34358,1.34358,1.48068,1.371,1.371,1.45326,1.34358,1.20648,1.45326,1.45326,1.39842,1.61778,1.5081,1.45326,1.371,1.04196,1.04196,1.04196,1.2339001,1.26132,1.26132,1.12422,1.31616,1.31616,1.12422,1.42584,1.04196,1.0968,1.12422,1.12422,1.04196,1.2339001,1.06938,1.04196,1.15164,1.15164,1.15164,1.20648,1.2339001,1.2339001,1.28874,1.34358,1.34358,1.2339001,1.2339001,1.12422,1.0968,1.06938,1.06938,1.31616,1.12422,1.0145401,1.20648,0.98712,1.17906,1.17906,1.17906,1.371,1.371,1.34358,1.20648,1.20648,1.0968,1.20648,1.34358,1.34358,1.31616,1.31616,1.15164,1.20648,1.34358,1.34358,1.31616,1.39842,1.39842,1.34358,1.371,1.371,1.28874,1.17906,1.17906,1.12422,1.15164,1.31616,1.17906,1.31616,1.31616,1.17906,0.98712,1.0968,1.0968,0.8226,0.76776004,0.76776004,0.76776004,0.6855,0.6855,0.63066,0.52098,0.49356,0.57582,0.49356,0.49356,0.46614003,0.38388002,0.38388002,0.46614003,0.5484,0.5484,0.46614003,0.38388002,0.57582
3.89364,3.89364,4.16784,3.9759,3.9759,2.68716,2.85168,2.85168,3.2904,5.2372203,5.2372203,5.0727,6.1969204,6.8275805,6.1420803,5.5388403,6.33402,6.22434,6.3066,6.96468,7.10178,6.7727404,6.6082196,6.6082196,6.41628,7.4034004,7.4034004,8.28084,6.8550005,6.8550005,6.08724,6.4437,6.4437,6.7727404,7.3759804,6.5808,5.95014,6.36144,6.38886,6.69048,6.38886,6.3066,6.3066,6.27918,7.3759804,7.3759804,7.4034004,5.26464,5.26464,7.6501803,5.70336,5.70336,5.484,5.15496,4.7985,6.41628,6.1420803,7.29372,7.32114,5.9775605,6.38886,8.0066395,7.04694,8.74698,8.74698,6.93726,7.15662,7.15662,6.93726,6.41628,6.41628,6.1420803,5.15496,5.15496,4.9356003,5.9775605,6.5808,5.73078,6.8550005,7.89696,7.84212,7.97922,9.10344,9.10344,8.03406,7.4034004,7.4034004,6.49854,5.92272,5.92272,5.5388403,5.10012,5.10012,4.7436604,4.27752,4.113,3.7291203,3.59202,4.3049397,4.3049397,3.0710402,3.48234,4.14042,2.9887803,3.0984602,3.0984602,2.82426,2.8791,2.8791,2.63232,2.22102,2.22102,2.0565,2.11134,2.11134,2.3307,2.11134,1.67262,1.56294,1.67262,1.61778,1.72746,1.39842,1.56294,1.56294,1.42584,1.5081,1.5081,1.72746,1.48068,1.48068,1.42584,1.59036,1.59036,1.61778,1.45326,1.17906,1.42584,1.42584,1.6452,1.48068,1.59036,1.39842,1.39842,1.34358,1.5355201,1.5355201,1.45326,1.39842,1.39842,1.28874,1.45326,1.45326,1.12422,1.371,1.04196,1.04196,1.0968,1.56294,1.12422,1.31616,1.42584,1.42584,1.42584,1.17906,1.17906,1.12422,1.31616,1.31616,1.20648,1.06938,1.06938,1.12422,1.20648,1.15164,1.0968,1.12422,1.12422,1.28874,1.20648,1.31616,1.31616,1.2339001,1.15164,1.15164,1.06938,1.0968,1.0968,0.98712,1.0145401,1.0145401,1.0968,1.06938,1.17906,1.34358,1.34358,1.34358,1.34358,1.17906,1.12422,1.12422,1.20648,1.48068,1.48068,1.31616,1.2339001,1.2339001,1.2339001,1.34358,1.34358,1.20648,1.371,1.39842,1.371,1.45326,1.45326,1.28874,1.42584,1.2339001,1.2339001,1.15164,1.15164,1.15164,1.39842,1.17906,1.17906,1.28874,1.0145401,1.0968,0.93228006,0.98712,0.76776004,0.76776004,0.74034,0.74034,0.63066,0.52098,0.49356,0.49356,0.49356,0.46614003,0.46614003,0.57582,0.5484,0.5484,0.5484,0.5484,0.46614003,0.57582,0.60324
